Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,21:07:47.745780,21:08:01.859265,-1,-1.0
1,21:07:47.745780,21:08:12.956925,-1,-1.0
1,21:07:47.745780,21:08:15.704505,1,-1.0
1,21:07:47.745780,21:08:21.217024,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,21:08:29.993917,21:08:43.957779,-1,-1.0
2,21:08:29.993917,21:08:44.360383,-1,-1.0
